      0.00028327	      11.899
      0.010955	        11.9
      0.020609	      11.903
      0.033391	        11.9
      0.091377	      11.922
      0.16923	      11.992
      0.2024	      11.956
      0.40311	      12.105
      0.6028	      12.178
      0.80607	      12.279
      0.90785	       12.34
      1.00	      12.428
      1.00	      12.442
